freelancer_id,age,gender,country,years_experience,num_skills,profile_completeness,has_portfolio,has_video_profile,has_certifications,primary_skill,hourly_rate_usd,total_jobs_completed,job_success_rate,repeat_client_rate,avg_response_time_hrs,total_earnings_12m_usd,success_score,churn_risk,earnings_tier
FL_010247,37,Male,India,5.4,7,87.5,1,0,0,Web Development,280,33,72.5,0.495,8.5,245000,99,0,High
FL_010248,29,Male,Other,11.1,5,77.7,0,0,1,Accounting & Finance,232.4,46,98.5,0.249,15.7,193174,99,0,High
FL_010249,37,Male,India,2.8,15,86,1,1,0,Mobile App Development,280,27,100,0.429,13.3,124561,97.9,0,High
FL_010250,25,Male,India,1.9,6,71.3,0,0,0,Graphic Design,215.65,30,78.1,0.233,27.3,218705,76.9,0,High
FL_010251,46,Male,Pakistan,5.8,14,100,1,0,0,AI & Machine Learning,280,35,88.4,0.269,7.9,245000,90.4,0,High
FL_010252,45,Male,Pakistan,4.8,14,95.5,0,0,0,SEO / SEM,252.88,35,87.8,0.369,5.7,170276,89.5,0,High
FL_010253,50,Female,Pakistan,4,14,56.8,1,0,1,Digital Marketing,280,21,94.6,0.229,17.9,210289,93.4,0,High
FL_010254,51,Male,Pakistan,12.8,6,63.3,1,1,1,Web Development,230.2,53,99.6,0.151,29.7,245000,99,0,High
FL_010255,40,Female,India,3.3,8,80,1,1,0,Video Editing,280,31,82.7,0.353,19.9,245000,86.4,0,High
FL_010256,49,Male,United Kingdom,1.1,10,69.1,1,1,0,Data Science & Analytics,280,29,95.6,0.436,8.3,73063,93.7,0,High
FL_010257,28,Female,Pakistan,0.1,7,96.3,1,0,1,Video Editing,268.75,22,68.6,,,68459,73.1,1,High
FL_010258,26,Male,Nigeria,2.3,4,62.8,0,0,1,Data Science & Analytics,280,24,88.2,0.49,,50950,86.8,0,High
FL_010259,31,Female,India,4,6,96.2,1,0,0,Virtual Assistant,,37,89.4,0.37,11.3,171104,90.4,0,High
FL_010260,51,Female,Ukraine,0.7,6,40.2,1,1,0,Web Development,193.1,24,98.9,0.203,13.2,33334,58.3,1,Medium
FL_010261,39,Male,Other,0.1,4,72.5,1,0,0,SEO / SEM,280,24,80.6,0.273,12.7,148531,75.5,0,High
FL_010262,24,Male,Brazil,9.1,11,100,1,0,0,Data Science & Analytics,280,39,85.2,0.449,9.6,245000,99,0,High
FL_010263,38,Male,United States,1.4,7,78.1,1,0,0,AI & Machine Learning,280,28,93.4,0.521,15.9,28951,66.3,0,Medium
FL_010264,21,Female,United Kingdom,2.4,8,79.4,1,0,0,Web Development,280,28,86.3,0.277,10.9,245000,71.6,0,High
FL_010265,33,Female,United Kingdom,0.4,6,91.4,1,0,0,Mobile App Development,280,29,87.6,0.358,8.9,173284,97.8,0,High
FL_010266,34,Male,India,1.8,7,87.4,0,0,0,AI & Machine Learning,185.41,21,81.8,0.243,21.3,83162,80.4,0,High
FL_010267,44,Male,Philippines,2.1,4,77.2,1,1,0,Content Writing / Copywriting,221.97,32,93.4,0.48,21.4,95721,89.3,0,High
FL_010268,21,Female,United Kingdom,8.9,7,100,1,0,1,Content Writing / Copywriting,163.04,41,96.1,0.487,10,245000,99,0,High
FL_010269,50,Female,United States,7.6,5,81.1,1,0,1,Virtual Assistant,198.3,36,82.6,0.389,12,245000,99,0,High
FL_010270,49,Female,India,0.8,13,87.7,1,1,0,Virtual Assistant,280,21,89.8,0.2,15.1,245000,85.3,0,High
FL_010271,31,Male,India,3.1,9,94.1,0,0,0,Content Writing / Copywriting,280,32,100,0.286,4,199597,83.9,0,High
FL_010272,37,Female,India,5,5,40.1,1,1,0,Graphic Design,205.73,30,67,0.558,,104291,92.9,0,High
FL_010273,24,Female,United States,1.3,12,67.5,1,0,1,Virtual Assistant,,22,94.5,0.434,6.1,115709,83.3,0,High
FL_010274,46,Male,United States,1.9,5,69.6,1,0,1,Web Development,280,26,67.1,0.394,7,116108,70.4,0,High
FL_010275,32,Male,India,15.9,7,89.5,0,0,0,Web Development,280,48,93.2,0.191,13.8,245000,99,0,High
FL_010276,30,Female,Other,5.4,7,100,0,0,1,Content Writing / Copywriting,280,37,94.5,0.191,19.2,56199,77.2,0,High
FL_010277,51,Male,Germany,2.2,15,49.1,1,0,0,AI & Machine Learning,280,25,70.7,0.451,6.5,40160,65.3,0,High
FL_010278,26,Male,United Kingdom,2.9,14,72.3,1,0,0,Data Science & Analytics,166.47,39,93.1,0.312,10.5,76237,83.6,0,High
FL_010279,45,Female,Other,3.7,4,96.5,0,0,0,Graphic Design,193.11,26,75.6,0.278,11.9,75080,89.5,0,High
FL_010280,21,Female,India,2.6,14,51.2,1,1,0,Accounting & Finance,71.64,29,100,0.376,18,156391,79.3,0,High
FL_010281,27,Female,Pakistan,2,10,85.1,0,1,0,Video Editing,280,26,79,0.296,16,179999,79.4,0,High
FL_010282,46,Male,United States,1.7,4,86.3,1,0,1,Content Writing / Copywriting,280,25,100,0.269,12.3,161319,88.4,0,High
FL_010283,47,Female,Canada,0.7,11,87.6,1,1,1,Data Science & Analytics,280,19,,0.313,9.2,34582,65.5,1,Medium
FL_010284,41,Male,United States,13.8,6,61,1,1,1,Content Writing / Copywriting,60,44,85.7,0.531,18.9,64135,99,0,High
FL_010285,48,Female,United States,0.4,11,78.4,1,0,1,Mobile App Development,280,33,88.5,0.419,9.4,115651,80.9,0,High
FL_010286,51,Male,India,3.5,11,59.8,0,0,1,Video Editing,124.37,29,95.7,0.397,5.9,75908,82.1,0,High
FL_010287,36,Male,Other,12.2,13,96.7,0,0,0,Digital Marketing,280,45,75.5,0.268,7.4,245000,99,0,High
FL_010288,44,Male,United States,1.8,15,62,1,0,0,AI & Machine Learning,280,27,77.5,0.314,7.9,118669,77.3,0,High
FL_010289,34,Female,India,1.1,13,79.6,1,0,0,Data Science & Analytics,280,30,92.7,0.313,13.1,245000,94.3,0,High
FL_010290,43,Male,India,11.8,8,100,1,0,0,Content Writing / Copywriting,197.72,43,88.7,0.268,10,93323,99,0,High
FL_010291,40,Male,Germany,6.1,6,97,1,1,1,Graphic Design,280,30,83.9,0.47,33.7,195645,99,0,High
FL_010292,40,Male,United Kingdom,4,14,50.7,1,1,0,Web Development,280,37,84.5,0.282,11.9,245000,81.9,0,High
FL_010293,26,Male,Pakistan,3.6,14,74.1,1,0,1,Graphic Design,210.15,35,89.7,0.198,11.8,127728,87.2,0,High
FL_010294,42,Female,United Kingdom,1.7,15,80.1,1,0,0,Video Editing,280,24,,0.325,13.2,43750,63.3,0,High
FL_010295,45,Female,Philippines,3.9,14,76,1,0,0,Web Development,280,25,77.5,0.231,10.5,31733,70,0,Medium
FL_010296,48,Male,United States,4.9,12,85.2,1,1,1,Web Development,280,41,,0.322,17.8,185352,99,0,High
FL_010297,25,Female,India,0.1,4,88.9,1,1,1,Web Development,264.19,21,99.3,0.349,11.7,65848,83.2,0,High
FL_010298,44,Female,Other,0.5,4,100,1,0,0,Web Development,118.5,32,96.7,0.372,15.7,73065,84.4,0,High
FL_010299,41,Female,Ukraine,1.4,5,71.5,1,1,0,Web Development,280,34,96.1,0.292,7.8,99464,77.5,0,High
FL_010300,38,Female,Other,1.5,13,90.9,0,1,0,Content Writing / Copywriting,,24,85.6,0.245,17.7,57160,66.8,0,High
FL_010301,35,Male,Germany,8.8,9,76.1,1,0,0,Content Writing / Copywriting,136.87,39,90.7,0.289,,90351,99,0,High
FL_010302,26,Male,United Kingdom,4.4,5,100,1,1,1,Accounting & Finance,,35,72.6,0.249,,71720,79.5,1,High
FL_010303,45,Male,Nigeria,1.8,7,85.3,0,0,0,AI & Machine Learning,280,34,79.3,0.321,,245000,86.6,0,High
FL_010304,49,Male,Germany,6.3,9,79.7,1,0,0,Content Writing / Copywriting,280,32,87.2,0.286,16.9,106116,90.7,0,High
FL_010305,39,Female,India,1.5,5,74.8,1,0,1,Data Science & Analytics,263.9,36,70.3,0.552,16.2,245000,95.3,0,High
FL_010306,21,Male,United States,17.8,7,65.1,1,0,1,Digital Marketing,229.13,60,,,23.5,53652,99,0,High
FL_010307,21,Male,United Kingdom,5.8,10,92.9,0,0,1,Data Science & Analytics,280,30,,0.418,16.6,245000,89.8,0,High
FL_010308,33,Female,United States,6.3,4,65.9,1,1,1,Data Science & Analytics,280,35,100,0.399,14.2,93148,99,0,High
FL_010309,23,Male,India,1.1,12,49.1,1,0,1,Mobile App Development,280,29,72.5,0.388,17.4,86024,62.3,0,High
FL_010310,30,Female,Other,0.6,13,63.6,0,0,0,Digital Marketing,280,36,99.9,0.417,15,204301,88.9,0,High
FL_010311,41,Female,Canada,1.9,13,81.4,0,0,0,AI & Machine Learning,280,25,78.7,,6.8,131872,89.5,0,High
FL_010312,23,Male,Pakistan,1.5,10,59.5,1,1,0,Web Development,208.65,27,80.6,0.332,14.7,85027,66.5,0,High
FL_010313,29,Male,United Kingdom,5.6,12,66.1,1,0,0,Content Writing / Copywriting,147.02,29,91.5,0.324,22.4,36450,81,0,Medium
FL_010314,28,Female,India,0.7,10,48.7,1,0,0,Graphic Design,280,18,100,0.325,12.1,74166,82.4,0,High
FL_010315,23,Male,Pakistan,2.8,14,65.8,1,1,0,AI & Machine Learning,280,27,97.6,0.268,7.5,245000,93.5,0,High
FL_010316,45,Male,Philippines,3.8,4,100,1,0,0,Graphic Design,280,29,89.9,0.381,18.6,187179,82.7,0,High
FL_010317,51,Male,Germany,1.8,10,68.9,1,1,0,Web Development,217.33,31,91.5,0.318,13.8,66992,78.8,0,High
FL_010318,33,Female,Other,0.9,14,77.3,1,0,0,SEO / SEM,152,29,62.9,,13,14203,59.9,0,Medium
FL_010319,26,Male,India,8.6,12,100,1,0,1,Mobile App Development,111.58,42,100,,9.4,231635,99,0,High
FL_010320,33,Female,India,0.6,11,84.3,0,1,1,Accounting & Finance,280,17,99.3,0.499,12.2,44522,89.9,0,High
FL_010321,43,Male,United Kingdom,1.4,15,83.7,1,1,0,Web Development,75.28,28,83,0.495,,57660,80.1,0,High
FL_010322,40,Male,United Kingdom,5.4,7,63.7,1,0,0,Content Writing / Copywriting,280,38,100,0.381,13.9,168407,81.4,0,High
FL_010323,40,Male,United States,3.5,8,82.6,1,0,0,Mobile App Development,280,30,74.4,,13.4,182458,87.3,0,High
FL_010324,32,Male,Other,5,6,100,1,0,0,Accounting & Finance,280,24,77,0.418,19.2,146489,87.2,0,High
FL_010325,33,Male,Other,6.3,13,59.7,1,0,0,AI & Machine Learning,280,34,82.9,0.225,13,245000,78,0,High
FL_010326,22,Male,Other,8.6,13,76,1,1,1,Web Development,280,37,95.8,0.287,14,51933,97.6,0,High
FL_010327,41,Male,Other,1.4,15,60.2,1,1,0,Web Development,280,22,88.1,0.302,7.5,137837,82.5,0,High
FL_010328,44,Female,Other,2.4,5,100,0,1,0,Video Editing,114.98,29,62.7,0.291,19.1,56895,77,0,High
FL_010329,43,Male,Other,4.4,6,60.1,1,0,1,Web Development,,34,96.1,0.361,7.7,140289,92.9,0,High
FL_010330,36,Male,Ukraine,6,10,67.7,1,1,0,Video Editing,27.37,30,71.5,0.208,23.4,25454,74.7,0,Medium
FL_010331,43,Female,United States,3.3,11,60.4,1,0,0,Web Development,280,29,87.6,0.396,,51824,74.7,1,High
FL_010332,26,Female,United States,2.7,5,56.9,1,0,1,AI & Machine Learning,280,15,91.3,0.186,5.9,95084,72.7,0,High
FL_010333,39,Female,United States,4.5,12,80.5,0,0,0,SEO / SEM,251.81,30,90.6,0.46,13.2,95068,88.3,0,High
FL_010334,41,Male,United Kingdom,1.8,7,73.4,1,1,1,Content Writing / Copywriting,171.57,16,89,0.218,11.7,45192,75.7,0,High
FL_010335,33,Female,Germany,8.5,5,84.6,1,0,1,Web Development,280,39,91.1,0.335,9.6,100069,99,0,High
FL_010336,37,Female,Philippines,0.9,10,88.9,0,0,0,AI & Machine Learning,280,21,100,0.438,8.1,180628,99,0,High
FL_010337,43,Female,India,8.2,14,52.1,0,0,0,Digital Marketing,280,44,92.2,0.229,12.2,245000,95.4,0,High
FL_010338,29,Female,United States,3.9,5,83.8,0,1,1,Virtual Assistant,280,30,96.2,,14.8,113702,87.4,0,High
FL_010339,37,Male,United States,3.5,10,64.4,0,0,1,Content Writing / Copywriting,159.26,32,95.6,0.247,15,73875,85.1,0,High
FL_010340,49,Female,United Kingdom,2.4,11,81.3,1,0,0,Content Writing / Copywriting,161.3,30,81.5,0.19,24.5,133844,79.8,0,High
FL_010341,22,Male,United States,0.6,12,84.3,1,0,0,AI & Machine Learning,,19,81.7,0.375,15.3,13891,68.4,0,Medium
FL_010342,39,Male,United States,7.6,15,74.9,1,0,1,Graphic Design,280,42,84.9,0.251,7.4,245000,99,0,High
FL_010343,39,Male,United Kingdom,0.2,15,100,0,0,0,Mobile App Development,133.52,21,92.9,0.462,16.7,245000,94.9,0,High
FL_010344,44,Male,Philippines,1.2,14,56.1,1,0,0,Digital Marketing,280,21,86.2,0.311,8.3,86310,79.8,0,High
FL_010345,27,Male,India,0.4,4,61,1,0,0,Digital Marketing,280,29,84.3,,11.8,76487,59.4,0,High
FL_010346,42,Male,Nigeria,0.4,5,82.9,1,0,0,Graphic Design,280,25,100,0.354,19.7,71242,74.5,0,High
FL_010347,51,Other,United Kingdom,1.9,5,100,0,0,1,Mobile App Development,280,33,100,0.255,12.8,128866,91.2,0,High
FL_010348,30,Male,United States,0.7,10,63.9,1,0,0,Web Development,280,27,85.3,0.344,13.1,49619,74.3,0,High
FL_010349,30,Male,Nigeria,3.3,9,78,1,0,0,Accounting & Finance,280,26,71,0.306,35.4,102322,75.6,0,High
FL_010350,47,Female,India,3.7,14,98.1,1,1,1,Web Development,280,28,69.3,0.389,28.1,56742,87.8,0,High
FL_010351,40,Male,United States,8.1,12,93.7,1,0,0,AI & Machine Learning,188.36,35,,0.24,16,93015,96,0,High
FL_010352,29,Male,Other,1.4,6,88.8,0,0,0,Video Editing,280,27,97.1,0.453,11.5,138341,94.2,0,High
FL_010353,37,Male,Pakistan,1.4,11,67.5,1,0,0,Digital Marketing,280,25,70.6,0.409,32.5,37403,66.1,0,Medium
FL_010354,47,Male,Philippines,1.1,8,78.6,0,0,1,Mobile App Development,280,25,69.7,0.388,10.8,50175,72.1,0,High
FL_010355,35,Male,Other,5.8,8,79.5,1,0,0,Digital Marketing,266.15,31,85.9,0.251,9.9,82853,95.9,0,High
FL_010356,22,Female,Other,2.1,13,95.7,1,0,0,Video Editing,236.27,31,,0.462,6.8,86400,97,0,High
FL_010357,51,Female,India,3.1,14,76.9,1,0,1,SEO / SEM,236.42,26,98.1,0.281,16.4,79647,77.4,0,High
FL_010358,50,Female,Germany,1.8,15,100,0,0,0,Graphic Design,280,23,86.2,0.428,23.8,49354,90.8,0,High
FL_010359,24,Male,Canada,0.6,8,78.1,1,0,1,Mobile App Development,258.17,23,88.7,0.506,9.6,166748,95.8,0,High
FL_010360,39,Male,United States,0.4,11,81.2,1,0,1,Video Editing,280,25,76.7,0.342,3.2,245000,86.4,0,High
FL_010361,37,Male,Ukraine,7.7,10,77,0,1,0,Video Editing,280,36,87.7,0.451,19.9,245000,99,0,High
FL_010362,25,Male,United States,1.2,14,76.2,1,0,0,Virtual Assistant,280,30,93,0.196,10.7,87002,76.2,0,High
FL_010363,27,Male,Pakistan,10.8,15,77.9,1,1,0,Web Development,280,48,83.8,0.387,14,171204,99,0,High
FL_010364,38,Female,Nigeria,11.2,10,79.6,1,0,1,AI & Machine Learning,225.3,44,,0.444,11.8,245000,99,0,High
FL_010365,41,Male,India,2.5,7,53.1,0,0,1,Mobile App Development,271.5,29,88.3,0.285,10.9,245000,69.3,0,High
FL_010366,42,Male,Other,12.1,9,74.5,1,0,0,Mobile App Development,280,49,82.9,0.242,12.1,245000,99,0,High
FL_010367,47,Male,Germany,0.1,4,100,1,1,0,AI & Machine Learning,,21,100,0.252,12.9,65396,92,0,High
FL_010368,27,Male,Other,0.4,9,50,1,0,0,Web Development,280,31,89.4,0.432,8.9,61230,69.2,0,High
FL_010369,37,Female,India,1.1,8,75.1,1,0,0,Video Editing,280,32,99.5,0.203,20.6,245000,83.3,0,High
FL_010370,27,Female,United States,0.9,4,70,0,0,0,Video Editing,,21,77,0.589,6.8,23758,78.8,0,Medium
FL_010371,24,Male,Germany,1.1,14,84.2,1,1,1,Accounting & Finance,60.74,25,99.1,0.197,14.5,37314,74.8,0,Medium
FL_010372,28,Male,India,2.3,4,87.2,0,1,0,Web Development,110.25,29,98.4,0.301,13,123143,85,0,High
FL_010373,33,Other,United Kingdom,0.2,6,81.3,1,0,0,Digital Marketing,280,22,,0.384,18.1,65945,82.3,0,High
FL_010374,24,Female,Canada,3.1,7,46.8,0,0,1,Web Development,280,29,100,0.558,18,231224,96,0,High
FL_010375,26,Female,India,1.4,4,46.6,1,0,0,Digital Marketing,280,21,92.4,0.242,10.8,110117,71.1,0,High
FL_010376,45,Male,India,0.3,15,40,1,1,0,Web Development,,27,94.1,0.399,10.5,106327,86.6,0,High
FL_010377,25,Male,United Kingdom,5.3,13,76.8,1,0,0,Data Science & Analytics,280,27,94.8,0.26,12.4,122249,95.5,0,High
FL_010378,50,Male,India,4,10,52.7,1,0,1,AI & Machine Learning,280,30,89.7,0.2,,245000,72.3,0,High
FL_010379,32,Male,United Kingdom,6,5,41.4,1,0,0,AI & Machine Learning,234.42,39,99.4,0.21,19.3,245000,93.6,0,High
FL_010380,24,Female,United States,10.6,14,64.3,0,1,0,Mobile App Development,280,42,96.9,0.164,5.7,245000,91.4,0,High
FL_010381,44,Male,India,3.3,7,68.1,1,0,0,Web Development,249.7,43,87.7,0.327,17.5,204970,90.8,0,High
FL_010382,49,Male,Canada,5.9,15,77.7,1,0,1,Web Development,245.39,28,79.5,0.362,4.5,245000,82.7,0,High
FL_010383,29,Male,United Kingdom,0.8,12,79.1,0,0,1,Content Writing / Copywriting,215.49,28,85.7,0.142,19,34195,65.8,0,Medium
FL_010384,24,Female,Nigeria,2,11,80,1,1,1,Virtual Assistant,280,32,82.2,0.164,10.4,50704,68.6,0,High
FL_010385,39,Male,India,2.9,5,92.1,1,0,0,Virtual Assistant,280,23,79.4,0.402,16.5,69644,70.7,0,High
FL_010386,44,Male,Nigeria,3,14,74.3,1,1,1,Graphic Design,280,32,95.6,0.411,6.4,116720,90.8,0,High
FL_010387,34,Female,Other,4.8,14,91,1,0,0,Web Development,253.67,32,69.2,0.34,9.7,104595,90.6,0,High
FL_010388,25,Male,Pakistan,6,12,73.4,0,1,0,Digital Marketing,280,29,79.6,0.327,9.7,63753,74.4,0,High
FL_010389,38,Male,Nigeria,4.2,4,72.6,0,1,1,Web Development,280,29,87,0.387,18.1,71009,86.4,0,High
FL_010390,30,Male,United States,0.2,9,69.9,0,0,1,Digital Marketing,280,40,,0.541,14.7,116074,79.8,0,High
FL_010391,45,Female,United Kingdom,1.6,6,78.4,1,0,0,Video Editing,144.42,26,91.8,0.412,8.3,66718,76.6,0,High
FL_010392,39,Female,Other,3.2,4,89.6,0,0,0,Mobile App Development,280,27,81.3,0.498,,195546,93.7,0,High
FL_010393,32,Female,Canada,2.7,11,89.2,1,1,1,Virtual Assistant,280,20,100,0.271,15.7,98690,86.4,1,High
FL_010394,38,Female,Philippines,0.2,9,88.7,1,0,0,Data Science & Analytics,280,25,86.1,,11.7,245000,88.4,0,High
FL_010395,37,Other,Other,15,7,84,1,0,1,Mobile App Development,103.27,49,96.2,0.28,13.1,54599,99,0,High
FL_010396,50,Female,United States,11.9,6,60.6,1,0,1,Digital Marketing,246.94,47,86,0.189,7.2,144446,99,0,High
FL_010397,44,Male,Nigeria,5.6,13,100,1,0,0,Video Editing,202.02,36,87.3,0.306,7.4,96232,91.1,0,High
FL_010398,31,Female,India,0.2,5,57.7,0,1,0,AI & Machine Learning,280,22,66.3,0.25,6,212338,60.4,1,High
FL_010399,23,Male,Nigeria,2.1,8,81,1,0,0,Mobile App Development,146.56,24,92.9,0.272,24.1,81956,78.7,0,High
FL_010400,43,Other,United States,2,11,100,0,1,0,Graphic Design,280,20,,0.225,,114187,72.3,0,High
FL_010401,37,Female,Other,3.1,15,93.1,1,1,1,Graphic Design,163.94,26,86.3,0.252,,130158,81.1,0,High
FL_010402,21,Male,Germany,0.2,11,67.8,0,0,0,Web Development,253.2,27,100,0.438,4.5,141183,80.3,0,High
FL_010403,35,Male,India,2.1,6,98.5,1,0,0,Mobile App Development,204.2,28,69.1,0.282,6.2,78114,76.5,0,High
FL_010404,48,Male,Nigeria,5.4,12,82.1,1,0,0,Web Development,108.53,32,91.3,0.385,13.8,31667,90.7,0,Medium
FL_010405,29,Male,Brazil,20,13,65.9,0,0,0,Content Writing / Copywriting,242.74,61,,0.279,28.3,245000,99,0,High
FL_010406,35,Male,India,3.4,8,82.5,0,1,0,Digital Marketing,280,32,86.1,0.273,24.8,245000,84,0,High
FL_010407,48,Male,United States,10.7,10,73.2,0,0,0,Virtual Assistant,162.79,41,84.6,0.22,23.9,87143,99,0,High
FL_010408,44,Male,India,20,14,75.6,1,0,0,Graphic Design,280,57,94.2,0.214,12,245000,99,0,High
FL_010409,48,Female,United States,2.2,12,79.7,1,0,0,AI & Machine Learning,68.29,26,87.6,0.42,9.7,19137,82.4,0,Medium
FL_010410,49,Male,Pakistan,4.2,10,90.2,0,0,1,AI & Machine Learning,280,28,67.8,0.448,17.6,144337,89.7,0,High
FL_010411,23,Male,United Kingdom,0.9,13,93.4,0,1,1,Data Science & Analytics,,17,,,13.2,145345,86.4,0,High
FL_010412,42,Male,United Kingdom,2.5,6,67.3,1,0,0,Web Development,280,26,100,,6.3,175333,78.4,0,High
FL_010413,47,Female,Philippines,0.3,5,84.8,1,0,0,Virtual Assistant,280,29,93.9,0.336,20.4,120060,89,0,High
FL_010414,39,Male,Other,0.1,15,74.7,1,1,0,Content Writing / Copywriting,211.21,23,87.2,0.35,13.2,166011,80.5,0,High
FL_010415,33,Male,Germany,8.5,10,91.3,1,0,0,Content Writing / Copywriting,158.24,45,89.3,0.269,9.9,184278,99,0,High
FL_010416,32,Female,Nigeria,7.4,13,62.7,1,1,1,Graphic Design,280,40,83.8,0.343,12.2,245000,82.9,0,High
FL_010417,40,Male,India,1.4,11,78.7,0,0,1,Data Science & Analytics,235.91,16,100,0.315,12,110722,89.2,0,High
FL_010418,21,Male,United States,2.3,15,49.7,1,0,0,AI & Machine Learning,136.62,22,96.3,0.162,,44501,68.9,1,High
FL_010419,41,Male,United States,2.6,15,90.3,0,0,1,Digital Marketing,55.31,38,,0.31,6.7,70894,85.3,0,High
FL_010420,37,Female,Ukraine,2.8,7,100,1,1,1,Content Writing / Copywriting,280,25,89,0.418,8.7,161877,97.5,0,High
FL_010421,33,Female,India,0.5,4,100,1,0,0,AI & Machine Learning,280,40,97.8,0.27,13.4,245000,94.5,0,High
FL_010422,21,Female,India,5.7,9,92.4,1,0,1,Digital Marketing,280,31,86.2,0.345,10.5,245000,91.1,0,High
FL_010423,30,Male,Other,1.6,12,88.2,0,0,1,Graphic Design,280,18,89,0.264,15.2,245000,87.1,0,High
FL_010424,35,Female,Philippines,0.1,7,100,1,1,0,AI & Machine Learning,280,26,81.9,0.317,7.4,35108,81.7,0,Medium
FL_010425,47,Male,Other,4.3,6,70.1,1,0,1,Video Editing,280,28,67.1,0.337,,15340,65.4,0,Medium
FL_010426,47,Male,Other,6.7,9,74.9,1,0,0,Mobile App Development,280,33,95.4,0.251,6.9,245000,99,0,High
FL_010427,50,Male,United States,9.5,9,100,1,1,0,Video Editing,280,42,86.6,0.569,8.7,245000,99,0,High
FL_010428,27,Female,Other,4.3,7,76.8,1,0,1,Web Development,280,36,86.7,,14,90201,83.5,0,High
FL_010429,48,Male,United States,0.8,10,64.2,1,0,1,Graphic Design,250.5,20,,,8.7,142324,81.8,0,High
FL_010430,42,Female,Other,3.4,14,54.7,1,0,0,Digital Marketing,98.23,27,86.1,0.5,9.7,55834,81.5,0,High
FL_010431,38,Female,United Kingdom,9.2,5,65.6,1,1,0,Mobile App Development,280,30,96.8,0.228,17.4,166146,88.8,0,High
FL_010432,36,Male,Brazil,1.6,4,100,0,0,1,Accounting & Finance,211.72,15,85.8,0.214,10,83786,76.5,0,High
FL_010433,34,Male,Ukraine,11.6,14,77.3,1,0,0,Mobile App Development,280,42,79,0.364,12,96088,88.4,0,High
FL_010434,47,Male,Philippines,0.4,9,66.8,1,0,0,Digital Marketing,280,22,78.3,,16.5,65735,73.6,0,High
FL_010435,48,Male,Pakistan,4.9,6,77.6,1,0,0,Digital Marketing,280,34,90.1,0.286,12.8,245000,97,0,High
FL_010436,38,Male,Other,0.5,6,84.2,0,1,1,Accounting & Finance,280,23,84.6,0.23,31.9,235156,76,1,High
FL_010437,47,Female,Other,6.1,4,49.3,0,1,0,Graphic Design,280,32,99.8,0.342,27.2,245000,99,0,High
FL_010438,27,Male,Nigeria,0.4,5,64.8,1,0,0,Web Development,,26,75.9,0.368,18.8,119894,77.8,0,High
FL_010439,37,Female,Nigeria,1.5,6,55.2,1,1,1,Data Science & Analytics,250.58,32,99.5,0.274,14.9,113666,76.4,0,High
FL_010440,49,Male,India,5.7,4,100,1,0,0,Video Editing,88.07,33,84.8,0.325,18.6,24864,88.1,0,Medium
FL_010441,38,Female,Canada,2.3,11,77.1,0,0,0,Content Writing / Copywriting,280,21,86.7,0.194,16.7,46398,85.5,0,High
FL_010442,32,Female,Nigeria,8.1,9,76.2,1,0,1,Web Development,166.56,36,87.8,0.428,13.9,173184,99,0,High
FL_010443,28,Female,Canada,2,12,76.1,1,0,0,Digital Marketing,280,33,,,10.3,245000,86.1,0,High
FL_010444,42,Female,Nigeria,20,4,61.1,0,1,0,Web Development,280,60,100,0.291,6.4,169776,99,0,High
FL_010445,51,Male,India,0.1,14,87.3,0,0,0,Web Development,90.15,23,85.5,0.251,5.9,79962,71.4,1,High
FL_010446,50,Male,India,4.5,15,100,1,0,0,Accounting & Finance,280,43,67.6,0.337,3.3,99914,84.2,0,High
FL_010447,22,Female,United States,9.4,7,69.1,1,1,0,Content Writing / Copywriting,280,46,87,0.243,7.8,232554,90.6,0,High
FL_010448,27,Female,Pakistan,2.9,7,93.2,1,0,1,Web Development,280,29,,0.433,16.7,148239,98.5,0,High
FL_010449,24,Female,India,17,8,77.2,1,0,1,AI & Machine Learning,280,61,,0.247,9.2,245000,99,0,High
FL_010450,38,Male,Nigeria,4.7,14,66.8,1,1,0,Graphic Design,,35,86.7,0.364,10.3,22925,81.5,0,Medium
FL_010451,48,Male,United States,2.1,5,93.5,1,0,1,Virtual Assistant,,24,100,0.378,19.3,245000,94.6,0,High
FL_010452,26,Male,India,2.8,4,53.1,1,1,0,Web Development,249.78,34,68.4,0.416,16.4,131046,68.7,0,High
FL_010453,47,Female,India,8,15,56.2,1,0,0,Web Development,252.88,29,76,0.463,5.3,245000,89.1,0,High
FL_010454,51,Female,India,12,12,100,1,0,0,Web Development,280,35,97.4,0.27,13.9,75123,99,0,High
FL_010455,29,Male,United States,3.1,8,72.5,1,0,1,Digital Marketing,280,31,100,,7.7,89791,88.8,0,High
FL_010456,47,Male,Ukraine,1.4,11,98.1,0,0,0,Data Science & Analytics,,29,,0.321,7.5,226467,98,0,High
FL_010457,29,Female,United States,1,15,77.1,1,1,1,Mobile App Development,52.76,18,78.7,,5,3429,59.9,0,Low
